seller_id,buyer_id,title,description,price,location,status,image_urls
3,," Trolli Sour Brite Octopus, 4.25-Ounce Packages (Pack Of 12) ",These Candies Have Soft Gummy Inside And A Soft Shell Outside,143,"(48.538,123.301)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.538,https://api.dicebear.com/8.x/bottts/svg?seed=123.3011,https://api.dicebear.com/8.x/bottts/svg?seed=48.5382}"
4,, Ubervia Pack of 1 Natural Organic VioletFlowder ,"Item Type: Bath, Quantity: 1 bag, NET WT: 50g 200g 500g, Ingredient: Natural Flower, Model Number: Violet, Unit Type: Pack",41,"(48.528,123.523)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.528,https://api.dicebear.com/8.x/bottts/svg?seed=123.5231,https://api.dicebear.com/8.x/bottts/svg?seed=48.5282}"
5,, Magic In The Air Shower Gel ,"A wondrous blend of almond flower, white iris & whipped vanilla",16,"(48.474,123.378)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.474,https://api.dicebear.com/8.x/bottts/svg?seed=123.3781,https://api.dicebear.com/8.x/bottts/svg?seed=48.4742}"
2,, Shea Moisture Soap 8 Ounce Bar Coconut & Hibiscus Shea Butter (235ml) (6 Pack) ,Shea Moisture Soap 8 Ounce Bar Coconut & Hibiscus Shea Butter (235ml) (6 Pack),98,"(48.43,123.547)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.43,https://api.dicebear.com/8.x/bottts/svg?seed=123.5471,https://api.dicebear.com/8.x/bottts/svg?seed=48.432}"
3,," Bogatchi Chocolate Gift Box, Happy Diwali Chocolate, Diwali Chocolate Gifts, Diwali Chocolate Gift, Diwali Chocolate Bar, Diwali Gifts, 15 Pieces ",Diwali is the festival of celebration which you love to celebrate with your relatives and friends. You can make this occasion more special for them with these delicious chocolates with personalized message of happy diwali.,12,"(48.366,123.279)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.366,https://api.dicebear.com/8.x/bottts/svg?seed=123.2791,https://api.dicebear.com/8.x/bottts/svg?seed=48.3662}"
4,, Amazon Brand - Presto! Dish Wash Gel - 750 ml (Lemon) ,,2,"(48.537,123.295)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.537,https://api.dicebear.com/8.x/bottts/svg?seed=123.2951,https://api.dicebear.com/8.x/bottts/svg?seed=48.5372}"
5,, GEMBLUE BioCare De-Tan Face and Body cream and Sandal & Turmeric Scrub Tube (Combo) ,"De-Tan cream brings you the power of nature. It's unique formulation contains scientifically extracted actives of fruits and Kojic acid, liquorice, lemon, chamomile, milk and honey, helps to remove skin tan due to over exposure to sun. The Kojic acid present in the products helps to inhibit the melanin formation and lightens the skin tone on regular usage. Pure milk and honey help moisturizes and hydrates your skin, loaded with healthy vitamins. Lemon lightens skin tone, natural exfoliant, helps in smooth complexion, also moisturizes and tones oily skin, fighting wrinkles. Chamomile soothes skin and promotes skin regenration.",6,"(48.503,123.288)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.503,https://api.dicebear.com/8.x/bottts/svg?seed=123.2881,https://api.dicebear.com/8.x/bottts/svg?seed=48.5032}"
2,, Chocholik Propose Day Gift Box - You are The Happiness of My Life Happy Propose Day Chocolate Box - 9Pc ,"Bring a little happiness to chocolate lovers everywhere this festive season. Choose a unique way to communicate special message to loved ones. One of the best gifts for propose day - propose day gifts for him, propose day gifts for her, propose day gifts for husband, propose day gift for girlfriend, propose day gift for boyfriend, propose day gift for wife",13,"(48.362,123.56)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.362,https://api.dicebear.com/8.x/bottts/svg?seed=123.561,https://api.dicebear.com/8.x/bottts/svg?seed=48.3622}"
3,," Dove Men+Care Body And Face Bar, Extra Fresh 4 Oz, 4 Bar (Pack Of 2) ","Product Description Looking For A Men'S Bar Soap That Cleans Thoroughly And Leaves Skin Feeling Refreshed, Hydrated And Invigorated? Try Dove Men+Care Extra Fresh Body And Face Bar. Unlike Regular Bar Soap For Men That Can Dry Skin Out, This Dove Men+Care Bar Is Uniquely Formulated For Men’S Skin With ¼ Moisturizing Cream And Nourishes For Skin That Feels Healthy And Strong, While Also Delivering A Fresh Clean. The Dove Men+Care Extra Fresh Body And Face Bar Has An Invigorating And Fresh Scent And Delivers Refreshment And Total Skin Comfort. Suitable For Use On Both The Body And Face, This #1 Dermatologist Recommended Dove Men+Care Extra Fresh Bar Is Noncomedogenic And Rinses Off Easily, Leaving Skin Feeling Healthy And Strong. This Body Bar Is Clinically Proven To Fight Skin Dryness, And Will Not Only Clean But Also Help Your Skin Feel Soft And Smooth. To Use Dove Men+Care Extra Fresh Body And Face Bar, Wet The Body Bar In The Shower And Massage Bar Over Your Skin Before Rinsing Thoro",108,"(48.466,123.219)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.466,https://api.dicebear.com/8.x/bottts/svg?seed=123.2191,https://api.dicebear.com/8.x/bottts/svg?seed=48.4662}"
4,, SARA SOUL OF BEAUTY Radiance D-tan Scrub Oily-Normal Skin (100 g) - Pack of 2 ,,12,"(48.472,123.217)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.472,https://api.dicebear.com/8.x/bottts/svg?seed=123.2171,https://api.dicebear.com/8.x/bottts/svg?seed=48.4722}"
5,, R R AGRO Premium Peanut 500 Gms ,"R R AGRO FOODS Premium 100% Pure Ready to use Big And Bold Peanuts, right from the farm of Rajasthan & Madhya Pradesh For Your Daily Kitchen Needs.",3,"(48.437,123.277)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.437,https://api.dicebear.com/8.x/bottts/svg?seed=123.2771,https://api.dicebear.com/8.x/bottts/svg?seed=48.4372}"
2,," AASA Loofah Body Back Scrubber with Big Handle (Multicolor, Set of 2Pcs) Pack of 1 ","Long Handle Bath Body Brush Loofah Sponge For Men And Women, you can very easily scrub your every inch of the skin, to reproduce the health of natural clean skin while enjoying the daily bath. How to use and clean: Soak the bath sponge head into warm water and add some shower gel to it after bath for 30 seconds rub, the bath sponge head to produce rich foam. Use the bath sponge to clean your body thoroughly and then rinse the foam on your body. Daily care supplies need to be promptly cleaned regularly. How to save:To prolong the lifespan of sponge, using a mixture of 50 percent vinegar and 50 percent water at least once a week. Please clean the loofah ball and dry in the sun at least once a week.",4,"(48.201,123.379)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.201,https://api.dicebear.com/8.x/bottts/svg?seed=123.3791,https://api.dicebear.com/8.x/bottts/svg?seed=48.2012}"
3,, Avon Naturals Papaya Whitening Hand & Body Lotion 200 ml + Shower Gel 200 ml ,"Get soothing and moisturized skin with Avon Naturals Papaya Products. These uniquely formulated products has the goodness of Papaya. It adds life to your dull skin and helps to cleanse your skin without experiencing any discomfort. Reduces dust particles from your skin making it feel smooth, soft and supple.  Adds life to your dull skin and helps you cleanse and moisturize it.  Contains the goodness of Papaya for instant moisturization.  Soothes your skin keeping it soft and supple.  Suitable for all skin types.",6,"(48.503,123.547)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.503,https://api.dicebear.com/8.x/bottts/svg?seed=123.5471,https://api.dicebear.com/8.x/bottts/svg?seed=48.5032}"
4,," Aphogee Keratin 2 Minute Reconstructor, 8 oz by Aphogee ","Aphogee Keratin 2 Minute Reconstructor, 8 oz by Aphogee",73,"(48.283,123.592)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.283,https://api.dicebear.com/8.x/bottts/svg?seed=123.5921,https://api.dicebear.com/8.x/bottts/svg?seed=48.2832}"
5,," Farm Naturelle Organic Cold Pressed Oil, Virgin Mustard, Groundnut, Sunflower, Black Sesame Seed and Virgin Coconut, 415ml (Pack of 5) with Raw Forest Honey Varieties, 40g (Pack of 4) ","Farm Natural Produce presents all Natural products without adding any chemicals, Artificial Flavours, or any other Additive. 100% Purity guaranteed. The Mustard oil is also called KADWA Oil in Hindi which means bitter in English hence the first time users might find it little bitter, however the green vegetables cooked in it taste extremely delicious and are healthy. Groundnut Oil is Best cooking oil for frying and making Indian dishes and vegetables. High flash point. Sunflower Oil is very healthy oil for heart and keeps one fit and hearty. Sesame Oil is king of all the Oils with uses in cooking as well as body massaging.Organic Virgin Coconut Oil is Extracted from Fresh Coconut Milk; Should be used daily in your diet to keep you healthy and away from several ailments. Also virgin coconut oil is extremely helpful in weight loss as this increases body vital metabolism. Free 4x 40 Gms Raw honey of 4 varieties",18,"(48.493,123.348)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.493,https://api.dicebear.com/8.x/bottts/svg?seed=123.3481,https://api.dicebear.com/8.x/bottts/svg?seed=48.4932}"
2,, Generic Long Handle Hanging Skin Massage Rubbing Body Exfoliation Brushes(Red) ,"Model Number:Bath brush 1. Double-sided foaming net, bathing is cleaner 2. Massage the skin, gently exfoliate 3. Deep cleaning, hand hanging holes, fast and easy to dry 4. Material: PP+ frosted cloth 4. Net weight: about 78g 5. Size: 33x6.5x3cm 6. Packing: 1x bath towel or 1x back handle",20,"(48.554,123.229)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.554,https://api.dicebear.com/8.x/bottts/svg?seed=123.2291,https://api.dicebear.com/8.x/bottts/svg?seed=48.5542}"
3,, Ubervia Pack of 1 Arrival MineralMagnetic Face Mask Pore Cleansing Removes Skin Impurities Mask+ Spatula + Magnet ,,58,"(48.479,123.492)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.479,https://api.dicebear.com/8.x/bottts/svg?seed=123.4921,https://api.dicebear.com/8.x/bottts/svg?seed=48.4792}"
4,, Purenso® Melt & Pour - Crystal Soap Base (1Kg) ,,4,"(48.365,123.262)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.365,https://api.dicebear.com/8.x/bottts/svg?seed=123.2621,https://api.dicebear.com/8.x/bottts/svg?seed=48.3652}"
5,, Royal Beauty as show : Hot Deep Pore Cleansing Clay Mask Carbonated Bubble Anti-Acne Moisturizing Face Mask ,"Item Type: Treatment & Mask, Feature: Moisturizing,Whitening, Model Number: Moisturising Mask, Formulation: Liquid, Use: Whole Face, Ingredient: Liquid, NET WT: 75ml, Gender: Female, Type: Washable Mask, Unit Type: piece, Package Weight: , Package Size:",21,"(48.591,123.591)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.591,https://api.dicebear.com/8.x/bottts/svg?seed=123.5911,https://api.dicebear.com/8.x/bottts/svg?seed=48.5912}"
2,," Versace Men Eau Fraiche Eau De Toilette, 100ml ","Versace Man Eau Fraiche was launched in 2006; it is a light and refreshing fragrance for sophisticated, confident man whose strength is in his soul, who feels free and knows how to enjoy life. Versace Man Eau Fraiche the scent starts with carambola, a bubbly unconventional personality which immediately makes a contract with the tradition of white lemon and with rosewood. The unique character of cedarwood rises through the heart note to highlight the tarragon and clary sage. To finish the base notes leave an alluring trail of sycamore wood, soothing amber and sparkling musk. The fragrance is perfect for day or evening wear.",111,"(48.258,123.51)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.258,https://api.dicebear.com/8.x/bottts/svg?seed=123.511,https://api.dicebear.com/8.x/bottts/svg?seed=48.2582}"
3,, Black Pepper Whole - 1 KG by Holy Natural ,"Black pepper simply refers to larger black peppercorns. Tellicherry peppercorns have a reputation for a bright, fresh flavor. They are considered more aromatic than other peppercorns. Their fragrance has strong, complex citrus notes. These peppercorns have been left on the vine to grow larger and to ripen, which gives them more robust and complex flavors when compared to other peppercorns.",15,"(48.27,123.337)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.27,https://api.dicebear.com/8.x/bottts/svg?seed=123.3371,https://api.dicebear.com/8.x/bottts/svg?seed=48.272}"
4,," Sebamed Hand and Nail Balm, 2.6oz. / 75ml. (2 Pack) ","Our Sebamed Hand & Nail Balm (2.6oz. / 75ml.) supports and protects fatigued hands and nails with its moisturizing oil-in-water care balm. Clinical study demonstrates increased moisture makes the skin perceptibly smooth and supple. Includes Bisabolol and Panthenol, which helps calm and prevent skin irritation, while Allantoin regenerates and soothes rough, chapped hands. Sebamed's Hand & Nail Balm also restores the elasticity of the nails, making them less prone to breakage. Fast absorbing and leaves no greasy residues. Ideal for stressed hands and nails. Frequent use after hand washing recommended. Clinically tested.",49,"(48.59,123.453)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.59,https://api.dicebear.com/8.x/bottts/svg?seed=123.4531,https://api.dicebear.com/8.x/bottts/svg?seed=48.592}"
5,," Khadi Swati Soaps Combo - Sandal, Haldi Chandan, Rosewater, Honey Vanilla (125 Gms Each) ","This combo pack provides you goodness Sandal, Haldi, Rose Water and Honey Vanila",4,"(48.529,123.332)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.529,https://api.dicebear.com/8.x/bottts/svg?seed=123.3321,https://api.dicebear.com/8.x/bottts/svg?seed=48.5292}"
2,, R V Essential Pure Rice Bran Carrier Oil (100ml+100ml) Pack of Two- Oryza Sativa (100% Pure and Natural Cold Pressed) ,R V Essential Pure Rice Bran Carrier Oil- Oryza Sativa (100% Pure and Natural Cold Pressed),6,"(48.419,123.551)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.419,https://api.dicebear.com/8.x/bottts/svg?seed=123.5511,https://api.dicebear.com/8.x/bottts/svg?seed=48.4192}"
3,," Glan Bath Body Brush Loofah Sponge Nylon Mesh Scrubber Shower Pouf for Men and Women, Blue, 25 Gram, Pack of 1 (Model 1) ","GLAN had its humble beginning at the turn of the century. Today it is the largest beauty accessory company of its type in India marketing the products under the brand name GLAN. The main objective of the company is to provide a wide range of innovative and affordable beauty accessories tools from head to toe to the Indian consumer. DURABLE LONG HANDLED BODY BRUSH Make Your Skin Feel Cleaner, Smoother and Softer Bathing BODY BRUSH This long handled body brush is multifunctional, durable and hygienic. It can be used in the bath or shower (to reach the parts other brushes might not reach!) and it makes a great back scrubber. Daily use of this brush for washing and scrubbing is invigorating and health promoting as it aids lymphatic movement around your body and aids detoxification. Brush features; - Fully washable and hygienic - Great for dry skin brushing - Medium to soft bristles - Cord for hanging up to dry - 13.6 inch long with non slip ridges - Angled for reaching difficult areas - Suitable for use all over your body - Excellent for exfoliating - Helps to improve skin health and reduce cellulite",5,"(48.477,123.456)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.477,https://api.dicebear.com/8.x/bottts/svg?seed=123.4561,https://api.dicebear.com/8.x/bottts/svg?seed=48.4772}"
4,, Nick Chavez Beverly Hills Plump N Thick Leave In Thickening Creme Conditioner 8 Oz (237 Ml) ,Nick Chavez Beverly Hills Plump N Thick Leave-in Thickening Creme Conditioner 8 Oz (237 Ml),98,"(48.22,123.597)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.22,https://api.dicebear.com/8.x/bottts/svg?seed=123.5971,https://api.dicebear.com/8.x/bottts/svg?seed=48.222}"
5,, World Beautys New Aivoye Strong Effects Powerful Whitening Freckle Cream 50g Remove Melasma Acne Spots Pigment Melanin Dark Spots Face Care Cream ,Item Type: Cream Use: Face Certificate Number: 2018081000003 Country/Region of Manufacture: China Certification: GZTZ NET WT: 50ml Ingredient: Cream Model Number: 6957284927087 Gender: Unisex Feature: Whitening,23,"(48.372,123.204)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.372,https://api.dicebear.com/8.x/bottts/svg?seed=123.2041,https://api.dicebear.com/8.x/bottts/svg?seed=48.3722}"
2,, Marcifaire Silver Facial Mask ,"Black mask contains the fight against acne and black points Minerals. Hence helps to increase the recovery rate of the skin, soften the skin, evens skin tone. Regulation of water-lipid balance black mask helps the skin to dissolve excess sebum and increases skin hydration.",19,"(48.552,123.505)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.552,https://api.dicebear.com/8.x/bottts/svg?seed=123.5051,https://api.dicebear.com/8.x/bottts/svg?seed=48.5522}"
3,, Ajmal Silver Shade Homme Deodorant 200 ml ,,4,"(48.598,123.431)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.598,https://api.dicebear.com/8.x/bottts/svg?seed=123.4311,https://api.dicebear.com/8.x/bottts/svg?seed=48.5982}"
4,, Natural Neem Leaves (AZADIRACHTA INDICA) Powder for PIMPLE FREE CLEAR SKIN NATURALLY by Jinisha Herbal Products – Pack of 1 (227 Grams) ,"If there is one herb which should be in your beauty cabinet, it is neem. Neem has immense benefits for your skin as well as hair. Whether it is pimples, annoying blackheads, fine lines, wrinkles, dandruff, hair fall and many more, neem can get rid of all these and more.",1,"(48.259,123.521)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.259,https://api.dicebear.com/8.x/bottts/svg?seed=123.5211,https://api.dicebear.com/8.x/bottts/svg?seed=48.2592}"
5,, Yashus Gel Medicated Pigment Skin Face Cream Speckle Firm Skin Care ,Feature:WhiteningModel Number:Whitening CreamIngredient:creamGZZZ:YGZWBZCertification:GZZZCountry/Region of Manufacture:ChinaGender:FemaleNET WT:20gProduct Name:Facial skin lightening creamEffect:Moisturizing | White |Acne | freckle | sun repair | anti-agingNet content:40gProducts:Freckle creamCategory:Creamshelf life:3 years,29,"(48.274,123.295)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.274,https://api.dicebear.com/8.x/bottts/svg?seed=123.2951,https://api.dicebear.com/8.x/bottts/svg?seed=48.2742}"
2,, Dove Deodorant Spray Beauty Finish 5.07 Oz (3 Pack) ,Dove Deodorant Spray Beauty Finish 5.07 oz (3 Pack),40,"(48.499,123.264)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.499,https://api.dicebear.com/8.x/bottts/svg?seed=123.2641,https://api.dicebear.com/8.x/bottts/svg?seed=48.4992}"
3,, Nautica Aqua Rush by Nautica for Men 3.4 oz EDT Spray Brand New ,Nautica Aqua Rush by Nautica for Men 3.4 oz EDT Spray Brand New,28,"(48.341,123.47)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.341,https://api.dicebear.com/8.x/bottts/svg?seed=123.471,https://api.dicebear.com/8.x/bottts/svg?seed=48.3412}"
4,," Josef Marc Farine de ble T55 Bread Flour, 1kg - Unbleached & High Protein Flour, Non-chlorinated, Non-GMO, Non-Fortified & Non-bro-mated, Type 0 Italian Flour, All Purpose Bread Flour. ","T55 or Type 55 is white flour that will add some strength to your baked products. T55 flour is used in making dense white bread and all kinds of soft bread perfect to be toasted and eaten with some jam and marmalade. Josef Marc T55 flour will enhance the baking shelf in all homes that believe in making impressive and nutritious meals. This type of flour can give the baker a light open-textured loaf with a crisp crust. T55 has approximately 0.55% of the mineral content. Earlier, this flour was used to make French bread using only water and yeast, however, more and more new and skilled bakers are also adding orange zest, lemon extracts, fruit extracts, and honey to this flour for a richer and distinct taste.",4,"(48.268,123.539)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.268,https://api.dicebear.com/8.x/bottts/svg?seed=123.5391,https://api.dicebear.com/8.x/bottts/svg?seed=48.2682}"
5,, Hanvi Diadermine Moisturizing Cream Matifying Normal Day Mixed Skin Pack 2 Pieces ,"Intensely hydrated skin. - Skin appearance is improved. - Skin protected throughout the day. - Clean, fresh and glare-free skin. Beauty tips: - Apply daily in the morning to cleansed face and neck skin with DIADERMINE ESSENTIALS Cleaning products. - With the fingertips massage gently making small ascending circles for better penetration. - Complete your care at night with ESSENTIALS Anti-Wrinkle Cream Double Action Night for optimal results. - Provides an excellent foundation.",35,"(48.567,123.545)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.567,https://api.dicebear.com/8.x/bottts/svg?seed=123.5451,https://api.dicebear.com/8.x/bottts/svg?seed=48.5672}"
2,, ShopUSAIndia DIOR Dior Addict Lacquer Plump - COLOR: Sweet-D - cotton candy pink - High Shine finish ,"Dior has pushed the boundaries of lip lacquer with the creation of their first lip-plumping lacquered ink. Like an ink, the lacquer dries down for a deeper saturation of color. It also tints the lips for up to eight hours.* A plumping effect delivers a more voluminous lip look and shaping effect, along with unprecedented hydration. Lips experience up to 78 percent increased moisture levels** for up to 24 hours after application.",125,"(48.441,123.503)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.441,https://api.dicebear.com/8.x/bottts/svg?seed=123.5031,https://api.dicebear.com/8.x/bottts/svg?seed=48.4412}"
3,, Verbier Cartoon Super Soft Cotton Baby Bath Shower Brush Cute Animal Modeling Sponge Powder Rubbing Towel Ball For Baby Children White And Black Pack Of 1 ,Facial Sponge For Home And Parlour Use Facial and Body Sponge is a 100% Face Sponge for Cleansing the Face and Body. It is made from cellulose that is originated from fiber. They are naturally soft and absorbent gentle and effective for deep cleansing of the face and neck. Our pro. grade cellulose sponge is widely used by professionals Parlour and Home Use . Made of 100% natural fiber Professional grade quality Great for daily facial cleansing Suitable for sensitive skin Removes dirt makeup and face masks easily Cleanses pores and offers mild exfoliation Work well with makeup remover facial cleanser The right size to fit in the palm of your hand Durable will not easily break apart Compressed easy to travel with Commercially single use Reusable for personal use,4,"(48.586,123.423)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.586,https://api.dicebear.com/8.x/bottts/svg?seed=123.4231,https://api.dicebear.com/8.x/bottts/svg?seed=48.5862}"
4,, LIERAC HYDRAGENIST SET MOISTURIZING GEL-CREAM 10ML & SERUM 8ML *normal skin* ,"HYDRAGENIST GEL-CREAM Moisturizing Oxygenation & Reconcentration Cream EXHAUST AND REINFORCED EXHAUST FOR MIXED SKINS Hydrating O-Gel Refreshing Gel that gives the skin an intense and instant feeling of coolness. The formula is enriched with rice micro-powder for immediate matte effect. Day by day, wrinkles and fine lines smooth out, the skin regains its density and freshness thanks to Hydragenist Moisturizing Gel - Cream Hydration, re-condensation and matte effect Smooths wrinkles and fine lines Younger and shiny skin The skin regains all freshness TESTING AND EVALUATION OF HYDRAGENIST MOISTURIZING GEL CREAM RESULTS - 83% of women find that their skin ""is directly matte"" - 85% of women find that their skin ""polishes less"" - Re-condensation result: + 15% - Wrinkle reduction: - 14% - Freshness and shine: + 47% Personal evaluation - 54 women - result found in 28 days. Clinical study in 54 women - result found in 28 days. HYDRAGENIST SERUM Oxygenating & Re-Condensing Hydrating Oxygen THE HYDRAULIC & REFRIGERATION BOOSTER Serum with a maximum concentration of Hydra complex (15%) and AHA-enriched, which gives the skin a true hydration injection. The skin re-intensifies intensively and day by day the wrinkles and fine lines are less visible. In combination with Cream or HYDRAGENIST Cream, HYDRAGENIST SERUM acts as a real moisturizer booster by multiplying their effectiveness. Intense refraction Smoothes wrinkles and fine lines The skin regains all freshness CLINICAL MEASURED EFFICACY OF HYDRAGENIST MOISTURIZING SERUM Clinical study in 53 women - result found after 28 days of HYDRAGENIST SERUM: It acts as a hydration injection: + 115% hydration in 2 hours Enhances the efficacy of care: up to 50% more hydration compared to usual care Re-condensation result: + 19% Wrinkle Reduction: - 14% Fresh and shiny skin: + 51%",77,"(48.561,123.558)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.561,https://api.dicebear.com/8.x/bottts/svg?seed=123.5581,https://api.dicebear.com/8.x/bottts/svg?seed=48.5612}"
5,, Jai Jinendra Food & Grocery Jaggery (Gud/Gur) Powder - 500 gm ,"Jaggery (or gur) is made from unrefined sugar, and is obtained by boiling raw, concentrated sugar cane juice till it solidifies. Although jaggery is also made from the sap of coconut and date palm, the one made from sugar cane is the one that's used most widely.",3,"(48.589,123.391)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.589,https://api.dicebear.com/8.x/bottts/svg?seed=123.3911,https://api.dicebear.com/8.x/bottts/svg?seed=48.5892}"
2,, Ciracle Pore Control Blackhead Off Sheet + Cosrx Pore Blackhead Brush mini ,"Ciracle by COSRX Pore Blackhead Brush mini size. Pore Blackhead Brush mini size. - Deep cleanses blackhead, whitehead, sebum, and dead skin cells. Mini size fine pore clear brush for nose area which is difficult to wash with ordinary pore brush.",70,"(48.576,123.364)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.576,https://api.dicebear.com/8.x/bottts/svg?seed=123.3641,https://api.dicebear.com/8.x/bottts/svg?seed=48.5762}"
3,, Chocholik Rakhi Gift Box - A Friend Like You is Very Rare Chocolate Box for Brother - 20pc + Free Rakhi ,"Relish the taste buds on this rakhi after strengthening the sacred bond and tying the exclusive knot of love. chocholik rakhi chocolate gifts are an amazing gift to send to your brother, sister. Send these rakhsabandha gifts to your brother or sister surprise them with amazing quality and packing. Best rakhi gifts for brother and best rakhi gifts for sister.",24,"(48.369,123.471)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.369,https://api.dicebear.com/8.x/bottts/svg?seed=123.4711,https://api.dicebear.com/8.x/bottts/svg?seed=48.3692}"
4,, WrigleyS Spearmint Gum ,Gumnow Longer Lastingspearmint Flavorchewing Gum5 Sticks Per Pack,41,"(48.557,123.427)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.557,https://api.dicebear.com/8.x/bottts/svg?seed=123.4271,https://api.dicebear.com/8.x/bottts/svg?seed=48.5572}"
5,, Generic Zolution Day&Night Cream Anti-wrinkle Reduce Dark Spot and Acne 42g. ,Make your skin tone look bright & radiant in 1 week * Protect your skin from sunlight * Reduce dark spot & acne * Reduce wrinkle and bring back youthful look * Quality guarantee by 7 innovation award Thailand 2015 Size : 42 g. Quantity : 3 sachet x 14 g,32,"(48.217,123.411)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.217,https://api.dicebear.com/8.x/bottts/svg?seed=123.4111,https://api.dicebear.com/8.x/bottts/svg?seed=48.2172}"
2,, Carriage 44 - All Natural / Vegan Oatmeal Soap Bar ,"Carriage 44 was founded with a desire to marry traditional soap making methods with a clean, modern aesthetic. Their products are handmade in small batches using only the finest ingredients to ensure the utmost quality and craftsmanship. Scented with pure, essential oils, their line is free of artificial fragrances, colors and dyes, ultimately maintaining the product's purity and effectiveness. Oatmeal Absorbs excessive oils and bacteria in the skin and acts as a natural exfoliant.. Coconut Oil Extracted from the kernel of matured coconuts, coconut oil is known to reduce inflammation, support tissue healing, functions as a protective antioxidant, aids the natural chemical balance of the skin, softens skin, and helps to relieve dryness and flaking. Sweet Almond Oil A nourishing moisturizer, uses monosaturated fats to keep cell membranes healthy, reducing the signs of aging. Castor Oil Is a common yet remarkably versatile ingredient that contributes to skin detoxification and repair. Antioxidants and minerals assist in boosting healthy skin and retaining moisture. Formulated WITHOUT Parabens Sulfates Artificial Fragrances Silicones Synthetic Dyes Artificial Colors Petrochemicals Animal Testing",69,"(48.229,123.425)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.229,https://api.dicebear.com/8.x/bottts/svg?seed=123.4251,https://api.dicebear.com/8.x/bottts/svg?seed=48.2292}"
